"id","profileName","text","date","title","rating","images","helpful","Style name","Colour"
"R1LAWN6COYOAZV","Prashanth C","
  Overall I am writing this phone review after using it for about 3weeks!! I must tell this is a terrific device with 120Hz refresh rate. It is pretty fast and has got powerfull processor. The main advantage of OnePlus nowdays is the ""OXYGEN OS"". THE PERFECT, CLEAN AND NO AD OS out of the box. Nothing is perfect and yes even this device it's not perfect but ideal device! It's the best device for day-to-day usage. People have been complaining about the camera in the previous reviews but I believe there was nothing so bad as stated in the review. This phone has got a decent camera but it works pretty fine and it's perfect at it's view. I haven't seen any heating issue so far. Yes while using camera the device gets little warm at the back but it looks down immediately after the application is closed. And the WARP charger is a master piece. I don't have to wait for my phone to get 100% charged for a long it as it charged up in 30mins. It fast, flawless and convenient smartphone. Coming to the 5G thing, as OnePlus claims this device is 5G ready, but giving just 5G and claiming the phone is 5G is a complete disappointmrnt according to my point of view. Keeping these aside the device is an all-rounder overall you can go with the device no problem! I am satisfied! 🌈
","Reviewed in India on 1 July 2021","TERRIFIC DEVICE!!",5,"https://images-na.ssl-images-amazon.com/images/I/A1yH20QJ6HL.jpg","2","8GB RAM, 128GB Storage","Carbon Black"
"RYJN2999PXH4X","Shikhar Singh Pal","
  I am using this product from more than a week now and there are some optimization issues when we open gallery it takes time to load it ,mx player is not working properly , camera is ok not so good , battery is also average , phone is overheating very much while setting up the phone it stated it to overheat and when playing games like cod and pubg with in 15 mins of gaming it started to overheat other things are ok
","Reviewed in India on 19 May 2021","Over all experience from a week",3,"","3","12GB RAM, 256GB Storage","Carbon Black"
"R1WLXLGP1V1NIX","drovesh21","
  Worst phone ever in the history of ONEPLUS.... TOTALLY unsatisfied with the features,Canavs stopped working,Call recording has issues,File manager is complicated to work in,Network GSM is lag/not working,Notification panel is dull,& Camera...uffff i have never seen such worst camera in entire smartphoke after 2020...Pathetic....guyz please done buy....I feel , i have got damaged phone....
","Reviewed in India on 2 July 2021","Worts experience with amazone+seller+ oneplus",1,"","2","8GB RAM, 128GB Storage","Lake Blue"
"RG6YNBH672FYD","Anony","
  I am unable to replace/return the product. I didn't like the phone it has heating issues, and sound quality and build quality like a Chinese cheap phone.FYI, Don't try to return it what a waste of time Amazon service will not allow you to return.Go for something else this is not what you want.
","Reviewed in India on 25 July 2021","Important - Product quality extremely bad, No replacement and return on defective piece",1,"","4","12GB RAM, 256GB Storage","Carbon Black"
"RKPMSTN56OS4I","Devendra Singh","
  I have paid 40K for this phone considering that it would give some good camera results but highly disappointed with the camera performance, it doesn't even stand a chance against 2 generations old one plus 7 or iPhone SE camera. Don't go for this one instead by old one Plus 7T Pro or 8 pro
","Reviewed in India on 13 May 2021","Worst camera on a flagship phone",1,"","3","8GB RAM, 128GB Storage","Lake Blue"
"R13LMS1KNS3TQP","Rajesh","
  Phone is working well so far and smooth performance,  but delivery associate was not good and he even refused to deliver the phone at our doorstep. what a Pathetic and arrogant attitude. so one star reduced...
","Reviewed in India on 19 April 2021","NICE PERFORMANCE SO FAR...",4,"","4","12GB RAM, 256GB Storage","Carbon Black"
"R3AC74HZ793A8H","Gajanan karangle","
  Been using this phone for around 4 days now and I find it really good. I saw comments on this being overheated, but I didn't face any such issue. Ofcourse, when you're setting up your phone a lot of things happen in the background. Your apps are being downloaded, the phone updates are downloaded and in this case the phone will get a little bit warm. Which is completely normal in my opinion. Also heard a lot of negative reveiws about camera. Now I am not a person who'll look at intricate details in images and compare it to the iPhones and Samasung Galaxy S series. Obviously, it's not the best, but does the job. If camera is your main factor of buying a phone then you can look elsewhere. Otherwise, this phone is good value.Overall, so far so good for meDisplay : 5/5Sound : 4/5Camera : 4/5Responsiveness : 5/5Battery life : 5/5Speed : 5/5
","Reviewed in India on 1 July 2021","It's good! Don't understand the negative reveiws",5,"","1","12GB RAM, 256GB Storage","Carbon Black"
"R2GTTCIEDV7VTU","Sharon","
  One plus ... So delicate phone ... Previously I had I phone but I decided to go with one plus 9 r this time... Before I could use and know  the phone better it slipped from my hand and on 12th day of buying it the entire back glass broke ... Now there is no worranty for this thing and I am so devastated... So if u want to feed the dragon (one plus) then keep on visiting their service center...
","Reviewed in India on 6 June 2021","A big no...",1,"","2","8GB RAM, 128GB Storage","Carbon Black"
"R342GJ05R2WQB6","Zeeshan Siddiqui","
  Recieved it today..I am using OnePlus 7pro from last 2 years and i mist say it is a tough competitor to my 11pro max in terms of photography...whereas this 9R is no way near to my oneplus..after collaborating with COLOR OS oneplus have downgraded their flagship experience..ywo different mode of shooting pics.i.e 12MP and 48MP no zoom and wideangle in 48MP, portrait mode is pathetic,colour saturation and vibrancy are nill..one star only for macro shots...if anyone is purchasing this for photography purpose i urge them to stay away from this 44k blunder..u will find nothing flagship inside the phone..u will feel like u r using any oppo aur vivo smartphone in oneplus branding..*EDITED*MACRO SHOTS ARE VERY GOODNIGHTSCAPE WORK EXCEPTIONALLY WELLHAVENT FELT ANY HEATING ISSUES IN NORMAL USAGEBATTERY LIFE IS GOODREFRESH RATE IS AWESOME
","Reviewed in India on 8 August 2021","Flagship only from outside",3,"https://m.media-amazon.com/images/I/B17Ot9d7r-S.jpg
https://m.media-amazon.com/images/I/B1EiMi6f-9S.jpg
https://m.media-amazon.com/images/I/B1zqSD4letS.jpg
https://m.media-amazon.com/images/I/C1mdtJXqb7S.jpg
https://m.media-amazon.com/images/I/C1wH0NyfD2S.jpg","1","12GB RAM, 256GB Storage","Lake Blue"
"R1KSWK697ITT83","Nagendra Prabhu","
  During Unboxing-To be honest the first impression about the 9R was totally on the Opposite side except for the design side.During the initial setup, I never experienced such a thriller as the phone was getting warmer by every minute. Thanks to the Oxygen OS update 11.2.3.3 which made a huge difference on the same day of unboxing.Seriously, The phone reached a peak temperature when the new update was getting downloaded and installed and during charging as well (Seriously, At some point, I had to leave the phone for a safer distance... funny but TRUE).Thanks to the 1+ teams effort to solve the ""UnUsual"" heating issue.Now after Two weeks of usage and even after many heavy usages the phone never got warmer so i think this will continue (fingers crossed).Pros :1. Display - 120Hz - Now I am damn sure that I can never go back to the lower refresh rates screen phones. The phone's display is silky/Buttery smooth (Take whichever you like). The adaptive / Dynamic refresh rate option is a good one that actually saves battery by optimising it based on the usage.2. Camera- Never had a complaint so far. Got a lot of options especially in PRO mode. The end result of a photo (Quad of Selfi) can directly relate to the amount of light that the camera sensor gets when you press the shutter.3. Performance - 870 chipset is really good. No problem so far and it is highly efficient in managing the RAM especially when playing Games.4. Oxygen OS - Got released (First 1+ phone for me) when started using this phone OS as it is free from Ads and other Bloatware especially the installed/suggested Apps.5. Charging- Charging experience is named perfectly as ""WARP CHARGING"" really good option to have and it fills the battery from 0 to 100 well under 45 mins. No heat observed during charging.6. Battery - So far so good 1.5 to 2 days of battery life between charging with moderate usage( 5 to 6 hours of screen usage). For me, this device didn't die within 1 day. I don't mind if the phone runs out of charge by end of the day as it has Warp Charging a must for all the devices.7. Haptic motor-Very good touch and feel when the motor vibrates feels premium.Con:1. Pricing - Price could have been much more competitive at the end of the day not only the corporate should feel good about profit but majorly the end customers should feel good about the purchase.Finally, as a one-liner I can say, An all-rounder device packed with all the Essentials/Expected points for this present trend but if you can afford it.
","Reviewed in India on 21 June 2021","A remarkable Phone - One Plus 9R- 12GB RAM with 256GB ROM",5,"","1","12GB RAM, 256GB Storage","Carbon Black"
"R3GLH7W5RBWVY8","Batman3706","
  Not at all satisfied with the product.I feel it's not worth money i.e.40k. The battery discharges very fast nd I can't even use it for half a day.. That too without using any high battery utility apps. As I was not available at destination, got only two days to realise this problem. I was shocked to know that return policy was only for 7 days against normal period of 30days. Do I have any solution to return or replace or rectify the issue... kindly let me know... Thanks in advance...
","Reviewed in India on 20 July 2021","Not worth 40000",1,"","3","8GB RAM, 128GB Storage","Lake Blue"
"R2598HY7X57H6E","Ashish R.","
  Design is good look awesome but I do feel the same heating issue while playing games like COD MOBILE,heat during working with the hotspot.camera is decent but not exceptional.and one more thing the battery is draining too fast.I hope it will fix in future updates.overall I am not satisfied from this product.This is the first one plus mobile that I bought in my life.i am disappointed.this is not excepted from 40k phone.
","Reviewed in India on 12 May 2021","Don't purchase,go for other brand flagship",2,"https://images-na.ssl-images-amazon.com/images/I/91OLBKuUyLL.jpg
https://images-na.ssl-images-amazon.com/images/I/A18deqoo0aL.jpg","3","8GB RAM, 128GB Storage","Lake Blue"
"R1K78XE3BOEFU","Zain","
  Bought this phone through amazon received on 15th August ther was a manufacturing defect the charger was not getting connected to the port. Called up customer support but the agent were very rude and not helpful. final had a tech visit the house and said that the phone has a manufacturing defect and was already used prior to me receiving the product and is not sure how the product was shipped to me, still awaiting for a phone to be sent to me. Well if amazon is so serious about there customer first thing it needs to do is train the agents on how to speak to a customer.I have been a prime member for years now but will consider as to whether i should renew it next time.Thank you Amazon
","Reviewed in India on 17 August 2021","Dont Buy",1,"","2","12GB RAM, 256GB Storage","Carbon Black"
